timestamp;element_id;process_instance_key;bpmn_process_id;
2024.10.23 14:30:48.104;client_process;2251799813845770;client_process;
2024.10.23 14:30:48.114;ugyfel_start;2251799813845770;client_process;
2024.10.23 14:30:48.126;kerelem_beadasa;2251799813845770;client_process;
2024.10.23 14:30:48.209;main_process;2251799813845778;main_process;
2024.10.23 14:30:48.215;kerelmezo_szemelyazon_ell;2251799813845778;main_process;
2024.10.23 14:30:48.252;azonosito_ellenorzes_eredmeny;2251799813845770;client_process;
2024.10.23 14:30:48.357;azonositok_lakcim_ell;2251799813845778;main_process;
2024.10.23 14:30:48.388;formai_ell;2251799813845778;main_process;
2024.10.23 14:30:48.415;tartalmi_ell;2251799813845778;main_process;
2024.10.23 14:30:48.446;ugyfel_ert;2251799813845778;main_process;
2024.10.23 14:30:48.491;arc_ujjlenyomat_alairas_ell;2251799813845778;main_process;
2024.10.23 14:30:48.492;szem_megj_kormablak;2251799813845778;main_process;
2024.10.23 14:30:48.498;fenykep_keszites;2251799813845778;main_process;
2024.10.23 14:30:48.500;fenykep_ell;2251799813845778;main_process;
2024.10.23 14:30:48.535;ujjlenyomat_felv;2251799813845778;main_process;
2024.10.23 14:30:48.578;alairas_keszites;2251799813845778;main_process;
2024.10.23 14:30:48.581;alairas_ell;2251799813845778;main_process;
2024.10.23 14:30:48.613;kerelem_nyomt;2251799813845778;main_process;
2024.10.23 14:30:48.616;kerelem_kesz;2251799813845778;main_process;
2024.10.23 14:30:48.624;igazolvany_kiallitas;2251799813845778;main_process;
2024.10.23 14:30:48.632;eSigm_ker_rog;2251799813845778;main_process;
2024.10.23 14:30:48.637;igenylolap_alair;2251799813845778;main_process;
2024.10.23 14:30:48.640;kerelem_tovabbitas;2251799813845778;main_process;
2024.10.23 14:30:48.690;issuer_process;2251799813845936;issuer_process;
2024.10.23 14:30:48.697;igazolvany_kiallit;2251799813845936;issuer_process;
2024.10.23 14:30:48.710;kormablak_postazas;2251799813845936;issuer_process;
2024.10.23 14:30:48.731;regi_ig_atvetel_megsemmisit;2251799813845778;main_process;
2024.10.23 14:30:48.745;igazolvany_berkezes;2251799813845778;main_process;
2024.10.23 14:30:48.787;uj_igazolvany_atadas;2251799813845778;main_process;
2024.10.23 14:30:48.789;regi_igazolvany_atvetel_megsemmisit;2251799813845778;main_process;
2024.10.23 14:30:48.797;folyamat_lezar;2251799813845778;main_process;
2024.10.23 14:30:48.814;ugyfel_ertesites;2251799813845936;issuer_process;
2024.10.23 14:30:48.876;eljaras_vege;2251799813845936;issuer_process;
2024.10.23 14:30:48.895;okmir_atvetel;2251799813845770;client_process;
2024.10.23 14:30:48.901;ugyfel_vege;2251799813845770;client_process;
