timestamp;element_id;process_instance_key;
2023.12.04 11:35:32.000;/api-gateway/kab/permanent/approveApplication/<dealId>;c2tCeE0wczQwMzEyMDQwMDAz;
2023.12.04 11:36:42.000;/api-gateway/identification/readIdentification/<dealId>;V0Jka21KbXQ0MDcxMjA0MDAwNw;
2023.12.04 11:36:47.000;/api-gateway/identification/readIdentification/<dealId>;V0Jka21KbXQ0MDcxMjA0MDAwNw;
2023.12.04 11:37:13.000;/api-gateway/kab/permanent/setDeliveryData/<dealId>;emRrZWZQNjdiQTQwMzEyMDQwMDA0;
2023.12.04 11:37:30.000;/api-gateway/identification/assessIdDocument/<dealId>;UU9pdE13bW0zMDMxMjA0MDAwOA;
2023.12.04 11:37:30.000;/api-gateway/identification/readIdentification/<dealId>;UU9pdE13bW0zMDMxMjA0MDAwOA;
2023.12.04 11:37:23.000;/api-gateway/kab/permanent/setDocumentData/<dealId>;V0Jka21KbXQ0MDcxMjA0MDAwNw;
2023.12.04 11:37:36.000;/api-gateway/identification/confirmApplicantIdentity/<dealId>;UU9pdE13bW0zMDMxMjA0MDAwOA;
2023.12.04 11:37:22.000;/api-gateway/kab/permanent/approveApplication/<dealId>;emRrZWZQNjdiQTQwMzEyMDQwMDA0;
2023.12.04 11:37:20.000;/api-gateway/kab/permanent/setApplicationData/<dealId>;V0Jka21KbXQ0MDcxMjA0MDAwNw;
2023.12.04 11:37:55.000;/api-gateway/kab/permanent/readApplication/<dealId>;V0Jka21KbXQ0MDcxMjA0MDAwNw;
2023.12.04 11:38:07.000;/api-gateway/kab/permanent/setApplicationData/<dealId>;UU9pdE13bW0zMDMxMjA0MDAwOA;
2023.12.04 11:38:54.000;/api-gateway/kab/permanent/setDeliveryData/<dealId>;UU9pdE13bW0zMDMxMjA0MDAwOA;
2023.12.04 11:38:49.000;/api-gateway/kab/permanent/setChipData/<dealId>;UU9pdE13bW0zMDMxMjA0MDAwOA;
2023.12.04 11:38:26.000;/api-gateway/kab/permanent/readApplication/<dealId>;V0Jka21KbXQ0MDcxMjA0MDAwNw;
2023.12.04 11:38:45.000;/api-gateway/kab/permanent/readApplication/<dealId>;UU9pdE13bW0zMDMxMjA0MDAwOA;
2023.12.04 11:38:17.000;/api-gateway/kab/permanent/setChipData/<dealId>;V0Jka21KbXQ0MDcxMjA0MDAwNw;
2023.12.04 11:33:12.000;/api-gateway/identification/getIdCard/<dealId>;Ty1kMFFTaFJZUTE5MzEyMDIwMDAy;
2023.12.04 11:34:18.000;/api-gateway/kab/permanent/signEmergencyData/<dealId>;Ty1kMFFTaFJZUTE5MzEyMDIwMDAy;
2023.12.04 11:34:33.000;/api-gateway/kab/permanent/setDeliveryData/<dealId>;Ty1kMFFTaFJZUTE5MzEyMDIwMDAy;
2023.12.04 11:34:42.000;/api-gateway/kab/permanent/approveApplication/<dealId>;Ty1kMFFTaFJZUTE5MzEyMDIwMDAy;
2023.12.04 11:35:32.000;/api-gateway/identification/assessIdDocument/<dealId>;emRrZWZQNjdiQTQwMzEyMDQwMDA0;
2023.12.04 11:35:36.000;/api-gateway/identification/confirmApplicantIdentity/<dealId>;emRrZWZQNjdiQTQwMzEyMDQwMDA0;
2023.12.04 11:33:07.000;/api-gateway/identification/getPassport/<dealId>;Ty1kMFFTaFJZUTE5MzEyMDIwMDAy;
2023.12.04 11:33:19.000;/api-gateway/identification/compareFingerprints/<dealId>;T0RsMTR1TjU0MDMxMjA0MDAwMQ;
2023.12.04 11:33:20.000;/api-gateway/identification/readIdentification/<dealId>;T0RsMTR1TjU0MDMxMjA0MDAwMQ;
2023.12.04 11:33:22.000;/api-gateway/identification/readIdentification/<dealId>;Ty1kMFFTaFJZUTE5MzEyMDIwMDAy;
2023.12.04 11:33:42.000;/api-gateway/kab/permanent/setDocumentData/<dealId>;MktjQXJsTTQwMzEyMDQwMDAw;
2023.12.04 11:33:43.000;/api-gateway/kab/permanent/readApplication/<dealId>;MktjQXJsTTQwMzEyMDQwMDAw;
2023.12.04 11:33:54.000;/api-gateway/kab/permanent/readApplication/<dealId>;T0RsMTR1TjU0MDMxMjA0MDAwMQ;
2023.12.04 11:33:49.000;/api-gateway/kab/permanent/setEIdEnvelopeId/<dealId>;MktjQXJsTTQwMzEyMDQwMDAw;
2023.12.04 11:33:54.000;/api-gateway/kab/permanent/readApplication/<dealId>;MktjQXJsTTQwMzEyMDQwMDAw;
2023.12.04 11:33:46.000;/api-gateway/kab/permanent/setDocumentData/<dealId>;c2tCeE0wczQwMzEyMDQwMDAz;
2023.12.04 11:33:48.000;/api-gateway/kab/permanent/readApplication/<dealId>;T0RsMTR1TjU0MDMxMjA0MDAwMQ;
2023.12.04 11:34:04.000;/api-gateway/kab/permanent/setESignData/<dealId>;c2tCeE0wczQwMzEyMDQwMDAz;
2023.12.04 11:35:21.000;/api-gateway/kab/permanent/setDeliveryData/<dealId>;c2tCeE0wczQwMzEyMDQwMDAz;
2023.12.04 11:35:21.000;/api-gateway/kab/permanent/readApplication/<dealId>;c2tCeE0wczQwMzEyMDQwMDAz;
2023.12.04 11:35:21.000;/api-gateway/kab/permanent/getApplicationForm/<dealId>;c2tCeE0wczQwMzEyMDQwMDAz;
2023.12.04 11:35:28.000;/api-gateway/identification/getOldTypeIdCard/<dealId>;emRrZWZQNjdiQTQwMzEyMDQwMDA0;
2023.12.04 11:36:01.000;/api-gateway/kab/permanent/readApplication/<dealId>;emRrZWZQNjdiQTQwMzEyMDQwMDA0;
2023.12.04 11:36:07.000;/api-gateway/kab/permanent/setEIdEnvelopeId/<dealId>;emRrZWZQNjdiQTQwMzEyMDQwMDA0;
2023.12.04 11:33:06.000;/api-gateway/identification/readIdentification/<dealId>;Ty1kMFFTaFJZUTE5MzEyMDIwMDAy;
2023.12.04 11:33:07.000;/api-gateway/identification/getIdCard/<dealId>;T0RsMTR1TjU0MDMxMjA0MDAwMQ;
2023.12.04 11:33:10.000;/api-gateway/identification/readIdentification/<dealId>;MktjQXJsTTQwMzEyMDQwMDAw;
2023.12.04 11:33:40.000;/api-gateway/kab/permanent/setApplicationData/<dealId>;MktjQXJsTTQwMzEyMDQwMDAw;
2023.12.04 11:33:42.000;/api-gateway/kab/permanent/setApplicationData/<dealId>;c2tCeE0wczQwMzEyMDQwMDAz;
2023.12.04 11:33:45.000;/api-gateway/kab/permanent/setApplicationData/<dealId>;T0RsMTR1TjU0MDMxMjA0MDAwMQ;
2023.12.04 11:33:52.000;/api-gateway/kab/permanent/setEIdEnvelopeId/<dealId>;c2tCeE0wczQwMzEyMDQwMDAz;
2023.12.04 11:33:52.000;/api-gateway/kab/permanent/readApplication/<dealId>;c2tCeE0wczQwMzEyMDQwMDAz;
2023.12.04 11:34:06.000;/api-gateway/kab/permanent/setESignData/<dealId>;T0RsMTR1TjU0MDMxMjA0MDAwMQ;
2023.12.04 11:33:46.000;/api-gateway/kab/permanent/readApplication/<dealId>;c2tCeE0wczQwMzEyMDQwMDAz;
2023.12.04 11:33:48.000;/api-gateway/kab/permanent/setDocumentData/<dealId>;T0RsMTR1TjU0MDMxMjA0MDAwMQ;
2023.12.04 11:34:06.000;/api-gateway/kab/permanent/setDeliveryData/<dealId>;MktjQXJsTTQwMzEyMDQwMDAw;
2023.12.04 11:34:04.000;/api-gateway/kab/permanent/getESignForm/<dealId>;c2tCeE0wczQwMzEyMDQwMDAz;
2023.12.04 11:37:13.000;/api-gateway/kab/permanent/getApplicationForm/<dealId>;emRrZWZQNjdiQTQwMzEyMDQwMDA0;
2023.12.04 11:37:27.000;/api-gateway/identification/getIdCard/<dealId>;UU9pdE13bW0zMDMxMjA0MDAwOA;
2023.12.04 11:37:13.000;/api-gateway/kab/permanent/readApplication/<dealId>;emRrZWZQNjdiQTQwMzEyMDQwMDA0;
2023.12.04 11:38:10.000;/api-gateway/kab/permanent/setDocumentData/<dealId>;UU9pdE13bW0zMDMxMjA0MDAwOA;
2023.12.04 11:37:48.000;/api-gateway/kab/permanent/readApplication/<dealId>;V0Jka21KbXQ0MDcxMjA0MDAwNw;
2023.12.04 11:37:59.000;/api-gateway/kab/permanent/getEmergencyDataForm/<dealId>;V0Jka21KbXQ0MDcxMjA0MDAwNw;
2023.12.04 11:38:26.000;/api-gateway/kab/permanent/getApplicationForm/<dealId>;V0Jka21KbXQ0MDcxMjA0MDAwNw;
2023.12.04 11:38:54.000;/api-gateway/kab/permanent/getApplicationForm/<dealId>;UU9pdE13bW0zMDMxMjA0MDAwOA;
2023.12.04 11:39:02.000;/api-gateway/kab/permanent/approveApplication/<dealId>;UU9pdE13bW0zMDMxMjA0MDAwOA;
2023.12.04 11:38:26.000;/api-gateway/kab/permanent/setDeliveryData/<dealId>;V0Jka21KbXQ0MDcxMjA0MDAwNw;
2023.12.04 11:38:22.000;/api-gateway/kab/permanent/setEFunctions/<dealId>;UU9pdE13bW0zMDMxMjA0MDAwOA;
2023.12.04 11:38:39.000;/api-gateway/kab/permanent/signEmergencyData/<dealId>;UU9pdE13bW0zMDMxMjA0MDAwOA;
2023.12.04 11:33:10.000;/api-gateway/identification/assessIdDocument/<dealId>;T0RsMTR1TjU0MDMxMjA0MDAwMQ;
2023.12.04 11:33:13.000;/api-gateway/identification/assessIdDocument/<dealId>;Ty1kMFFTaFJZUTE5MzEyMDIwMDAy;
2023.12.04 11:33:32.000;/api-gateway/kab/permanent/readApplication/<dealId>;Ty1kMFFTaFJZUTE5MzEyMDIwMDAy;
2023.12.04 11:33:18.000;/api-gateway/identification/compareFingerprints/<dealId>;MktjQXJsTTQwMzEyMDQwMDAw;
2023.12.04 11:34:28.000;/api-gateway/kab/permanent/setChipData/<dealId>;Ty1kMFFTaFJZUTE5MzEyMDIwMDAy;
2023.12.04 11:34:21.000;/api-gateway/kab/permanent/signESignData/<dealId>;T0RsMTR1TjU0MDMxMjA0MDAwMQ;
2023.12.04 11:34:52.000;/api-gateway/kab/permanent/readApplication/<dealId>;c2tCeE0wczQwMzEyMDQwMDAz;
2023.12.04 11:34:33.000;/api-gateway/kab/permanent/getApplicationForm/<dealId>;Ty1kMFFTaFJZUTE5MzEyMDIwMDAy;
2023.12.04 11:34:34.000;/api-gateway/kab/permanent/setEmergencyData/<dealId>;T0RsMTR1TjU0MDMxMjA0MDAwMQ;
2023.12.04 11:34:35.000;/api-gateway/kab/permanent/getEmergencyDataForm/<dealId>;T0RsMTR1TjU0MDMxMjA0MDAwMQ;
2023.12.04 11:35:02.000;/api-gateway/kab/permanent/readApplication/<dealId>;T0RsMTR1TjU0MDMxMjA0MDAwMQ;
2023.12.04 11:34:44.000;/api-gateway/kab/permanent/readApplication/<dealId>;T0RsMTR1TjU0MDMxMjA0MDAwMQ;
2023.12.04 11:34:45.000;/api-gateway/kab/permanent/readApplication/<dealId>;c2tCeE0wczQwMzEyMDQwMDAz;
2023.12.04 11:36:28.000;/api-gateway/kab/permanent/readApplication/<dealId>;emRrZWZQNjdiQTQwMzEyMDQwMDA0;
2023.12.04 11:36:51.000;/api-gateway/kab/permanent/signESignData/<dealId>;emRrZWZQNjdiQTQwMzEyMDQwMDA0;
2023.12.04 11:36:42.000;/api-gateway/identification/getPassport/<dealId>;V0Jka21KbXQ0MDcxMjA0MDAwNw;
2023.12.04 11:37:33.000;/api-gateway/identification/assessPortraitImage/<dealId>;UU9pdE13bW0zMDMxMjA0MDAwOA;
2023.12.04 11:37:33.000;/api-gateway/identification/readIdentification/<dealId>;UU9pdE13bW0zMDMxMjA0MDAwOA;
2023.12.04 11:37:55.000;/api-gateway/kab/permanent/setEFunctions/<dealId>;V0Jka21KbXQ0MDcxMjA0MDAwNw;
2023.12.04 11:38:08.000;/api-gateway/kab/permanent/readApplication/<dealId>;V0Jka21KbXQ0MDcxMjA0MDAwNw;
2023.12.04 11:38:07.000;/api-gateway/kab/permanent/readApplication/<dealId>;UU9pdE13bW0zMDMxMjA0MDAwOA;
2023.12.04 11:37:48.000;/api-gateway/kab/permanent/signESignData/<dealId>;V0Jka21KbXQ0MDcxMjA0MDAwNw;
2023.12.04 11:38:30.000;/api-gateway/kab/permanent/getEmergencyDataForm/<dealId>;UU9pdE13bW0zMDMxMjA0MDAwOA;
