timestamp;element_id;process_instance_key;bpmn_process_id;
2024.11.23 20:26:16.666;gepjarmu_ugyfel;2251799813860159;gepjarmu_ugyfel;
2024.11.23 20:26:16.675;StartEvent_1;2251799813860159;gepjarmu_ugyfel;
2024.11.23 20:26:16.690;igeny_oka;2251799813860159;gepjarmu_ugyfel;
2024.11.23 20:26:16.890;kerelem_benyujt;2251799813860159;gepjarmu_ugyfel;
2024.11.23 20:26:17.037;gepjarmu_kormanyablak;2251799813860181;gepjarmu_kormanyablak;
2024.11.23 20:26:17.078;szemelyazon_ell;2251799813860181;gepjarmu_kormanyablak;
2024.11.23 20:26:17.135;dok_ell;2251799813860181;gepjarmu_kormanyablak;
2024.11.23 20:26:17.174;atiras;2251799813860181;gepjarmu_kormanyablak;
2024.11.23 20:26:17.177;gepj_atir_start;2251799813860181;gepjarmu_kormanyablak;
2024.11.23 20:26:17.181;advetl_ell;2251799813860181;gepjarmu_kormanyablak;
2024.11.23 20:26:17.201;eredm;2251799813860181;gepjarmu_kormanyablak;
2024.11.23 20:26:17.220;kot_biz_ell;2251799813860181;gepjarmu_kormanyablak;
2024.11.23 20:26:17.258;ered_vizs_ell;2251799813860181;gepjarmu_kormanyablak;
2024.11.23 20:26:17.287;trozskonyv_ell_gepj;2251799813860181;gepjarmu_kormanyablak;
2024.11.23 20:26:17.317;forg_eng_ell_gepj;2251799813860181;gepjarmu_kormanyablak;
2024.11.23 20:26:17.352;atir_kolt_ell;2251799813860181;gepjarmu_kormanyablak;
2024.11.23 20:26:17.389;gepj_atir_vege;2251799813860181;gepjarmu_kormanyablak;
2024.11.23 20:26:17.427;eredm_kiert;2251799813860181;gepjarmu_kormanyablak;
2024.11.23 20:26:17.464;ell_sik_kuld;2251799813860181;gepjarmu_kormanyablak;
2024.11.23 20:26:17.500;okm_atvetel;2251799813860159;gepjarmu_ugyfel;
2024.11.23 20:26:17.524;db_friss;2251799813860181;gepjarmu_kormanyablak;
2024.11.23 20:26:17.528;adat_kiall_hat;2251799813860181;gepjarmu_kormanyablak;
2024.11.23 20:26:17.649;gepjarmu_kiallito;2251799813860319;gepjarmu_kiallito;
2024.11.23 20:26:17.653;okm_kiall;2251799813860319;gepjarmu_kiallito;
2024.11.23 20:26:17.656;okm_kuld;2251799813860319;gepjarmu_kiallito;
2024.11.23 20:26:17.708;folyamat_vege_ugyf;2251799813860159;gepjarmu_ugyfel;
2024.11.23 20:26:17.761;gepjarmu_ugyfel;2251799813860336;gepjarmu_ugyfel;
