timestamp;element_id;process_instance_key;bpmn_process_id;
2024.11.14 07:57:50.005;gepjarmu_ugyfel;2251799814092768;gepjarmu_ugyfel;
2024.11.14 07:57:50.014;StartEvent_1;2251799814092768;gepjarmu_ugyfel;
2024.11.14 07:57:50.025;igeny_oka;2251799814092768;gepjarmu_ugyfel;
2024.11.14 07:57:50.220;kerelem_benyujt;2251799814092768;gepjarmu_ugyfel;
2024.11.14 07:57:50.257;gepjarmu_kormanyablak;2251799814092789;gepjarmu_kormanyablak;
2024.11.14 07:57:50.283;szemelyazon_ell;2251799814092789;gepjarmu_kormanyablak;
2024.11.14 07:57:50.321;dok_ell;2251799814092789;gepjarmu_kormanyablak;
2024.11.14 07:57:50.377;Activity_0oe5ni8;2251799814092789;gepjarmu_kormanyablak;
2024.11.14 07:57:50.378;uzemben_start;2251799814092789;gepjarmu_kormanyablak;
2024.11.14 07:57:50.381;fel_biz_ell;2251799814092789;gepjarmu_kormanyablak;
2024.11.14 07:57:50.413;ill_fiz_ell;2251799814092789;gepjarmu_kormanyablak;
2024.11.14 07:57:50.451;jog_bej_ell;2251799814092789;gepjarmu_kormanyablak;
2024.11.14 07:57:50.480;uzemben_vege;2251799814092789;gepjarmu_kormanyablak;
2024.11.14 07:57:50.502;gepjarmu_kormanyablak;2251799814092867;gepjarmu_kormanyablak;
2024.11.14 07:57:50.512;eredm_kiert;2251799814092867;gepjarmu_kormanyablak;
2024.11.14 07:57:50.550;ell_sik_kuld;2251799814092867;gepjarmu_kormanyablak;
2024.11.14 07:57:50.712;okm_atvetel;2251799814092768;gepjarmu_ugyfel;
2024.11.14 07:57:50.741;db_friss;2251799814092867;gepjarmu_kormanyablak;
2024.11.14 07:57:50.744;adat_kiall_hat;2251799814092867;gepjarmu_kormanyablak;
2024.11.14 07:57:50.772;gepjarmu_kiallito;2251799814092929;gepjarmu_kiallito;
2024.11.14 07:57:50.775;okm_kiall;2251799814092929;gepjarmu_kiallito;
2024.11.14 07:57:50.776;okm_kuld;2251799814092929;gepjarmu_kiallito;
2024.11.14 07:57:50.811;folyamat_vege_ugyf;2251799814092768;gepjarmu_ugyfel;
2024.11.14 07:57:50.882;gepjarmu_ugyfel;2251799814092946;gepjarmu_ugyfel;
2024.11.14 07:57:50.883;StartEvent_1;2251799814092946;gepjarmu_ugyfel;
2024.11.14 07:57:50.886;igeny_oka;2251799814092946;gepjarmu_ugyfel;
2024.11.14 07:57:50.920;kerelem_benyujt;2251799814092946;gepjarmu_ugyfel;
2024.11.14 07:57:50.944;gepjarmu_kormanyablak;2251799814092967;gepjarmu_kormanyablak;
2024.11.14 07:57:50.956;szemelyazon_ell;2251799814092967;gepjarmu_kormanyablak;
2024.11.14 07:57:50.996;dok_ell;2251799814092967;gepjarmu_kormanyablak;
2024.11.14 07:57:51.043;Activity_05su8v8;2251799814092967;gepjarmu_kormanyablak;
2024.11.14 07:57:51.045;gepj_atir_start;2251799814092967;gepjarmu_kormanyablak;
2024.11.14 07:57:51.048;advetl_ell;2251799814092967;gepjarmu_kormanyablak;
2024.11.14 07:57:51.092;kot_biz_ell;2251799814092967;gepjarmu_kormanyablak;
2024.11.14 07:57:51.149;ered_vizs_ell;2251799814092967;gepjarmu_kormanyablak;
2024.11.14 07:57:51.197;trozskonyv_ell_gepj;2251799814092967;gepjarmu_kormanyablak;
2024.11.14 07:57:51.240;forg_eng_ell_gepj;2251799814092967;gepjarmu_kormanyablak;
2024.11.14 07:57:51.299;atir_kolt_ell;2251799814092967;gepjarmu_kormanyablak;
2024.11.14 07:57:51.359;gepj_atir_vege;2251799814092967;gepjarmu_kormanyablak;
2024.11.14 07:57:51.395;gepjarmu_kormanyablak;2251799814093066;gepjarmu_kormanyablak;
2024.11.14 07:57:51.415;eredm_kiert;2251799814093066;gepjarmu_kormanyablak;
2024.11.14 07:57:51.473;ell_sik_kuld;2251799814093066;gepjarmu_kormanyablak;
2024.11.14 07:57:51.515;okm_atvetel;2251799814092946;gepjarmu_ugyfel;
2024.11.14 07:57:51.534;db_friss;2251799814093066;gepjarmu_kormanyablak;
2024.11.14 07:57:51.536;adat_kiall_hat;2251799814093066;gepjarmu_kormanyablak;
2024.11.14 07:57:51.560;gepjarmu_kiallito;2251799814093134;gepjarmu_kiallito;
2024.11.14 07:57:51.563;okm_kiall;2251799814093134;gepjarmu_kiallito;
2024.11.14 07:57:51.566;okm_kuld;2251799814093134;gepjarmu_kiallito;
2024.11.14 07:57:51.601;folyamat_vege_ugyf;2251799814092946;gepjarmu_ugyfel;
2024.11.14 07:57:51.625;gepjarmu_ugyfel;2251799814093151;gepjarmu_ugyfel;
2024.11.14 07:57:51.627;StartEvent_1;2251799814093151;gepjarmu_ugyfel;
2024.11.14 07:57:51.630;igeny_oka;2251799814093151;gepjarmu_ugyfel;
2024.11.14 07:57:51.657;kerelem_benyujt;2251799814093151;gepjarmu_ugyfel;
2024.11.14 07:57:51.685;gepjarmu_kormanyablak;2251799814093172;gepjarmu_kormanyablak;
2024.11.14 07:57:51.695;szemelyazon_ell;2251799814093172;gepjarmu_kormanyablak;
2024.11.14 07:57:51.761;dok_ell;2251799814093172;gepjarmu_kormanyablak;
2024.11.14 07:57:51.801;Activity_1b1znvc;2251799814093172;gepjarmu_kormanyablak;
2024.11.14 07:57:51.802;rendsz_start;2251799814093172;gepjarmu_kormanyablak;
2024.11.14 07:57:51.805;forg_eng_ell_rendsz;2251799814093172;gepjarmu_kormanyablak;
2024.11.14 07:57:51.838;szolg_dij_ell;2251799814093172;gepjarmu_kormanyablak;
2024.11.14 07:57:51.866;rendsz_vege;2251799814093172;gepjarmu_kormanyablak;
2024.11.14 07:57:51.910;gepjarmu_kormanyablak;2251799814093243;gepjarmu_kormanyablak;
2024.11.14 07:57:51.922;eredm_kiert;2251799814093243;gepjarmu_kormanyablak;
2024.11.14 07:57:51.975;ell_sik_kuld;2251799814093243;gepjarmu_kormanyablak;
2024.11.14 07:57:52.020;okm_atvetel;2251799814093151;gepjarmu_ugyfel;
2024.11.14 07:57:52.043;db_friss;2251799814093243;gepjarmu_kormanyablak;
2024.11.14 07:57:52.045;adat_kiall_hat;2251799814093243;gepjarmu_kormanyablak;
2024.11.14 07:57:52.076;gepjarmu_kiallito;2251799814093303;gepjarmu_kiallito;
2024.11.14 07:57:52.078;okm_kiall;2251799814093303;gepjarmu_kiallito;
2024.11.14 07:57:52.079;okm_kuld;2251799814093303;gepjarmu_kiallito;
2024.11.14 07:57:52.104;folyamat_vege_ugyf;2251799814093151;gepjarmu_ugyfel;
2024.11.14 07:57:52.125;gepjarmu_ugyfel;2251799814093320;gepjarmu_ugyfel;
2024.11.14 07:57:52.126;StartEvent_1;2251799814093320;gepjarmu_ugyfel;
2024.11.14 07:57:52.127;igeny_oka;2251799814093320;gepjarmu_ugyfel;
2024.11.14 07:57:52.148;kerelem_benyujt;2251799814093320;gepjarmu_ugyfel;
2024.11.14 07:57:52.168;gepjarmu_kormanyablak;2251799814093341;gepjarmu_kormanyablak;
2024.11.14 07:57:52.176;szemelyazon_ell;2251799814093341;gepjarmu_kormanyablak;
2024.11.14 07:57:52.214;dok_ell;2251799814093341;gepjarmu_kormanyablak;
2024.11.14 07:57:52.251;Activity_03tt7fb;2251799814093341;gepjarmu_kormanyablak;
2024.11.14 07:57:52.252;torzs_start;2251799814093341;gepjarmu_kormanyablak;
2024.11.14 07:57:52.256;adatv_ig_ell;2251799814093341;gepjarmu_kormanyablak;
2024.11.14 07:57:52.289;torzs_vege;2251799814093341;gepjarmu_kormanyablak;
2024.11.14 07:57:52.314;gepjarmu_kormanyablak;2251799814093407;gepjarmu_kormanyablak;
2024.11.14 07:57:52.324;eredm_kiert;2251799814093407;gepjarmu_kormanyablak;
2024.11.14 07:57:52.357;ell_sik_kuld;2251799814093407;gepjarmu_kormanyablak;
2024.11.14 07:57:52.393;okm_atvetel;2251799814093320;gepjarmu_ugyfel;
2024.11.14 07:57:52.408;db_friss;2251799814093407;gepjarmu_kormanyablak;
2024.11.14 07:57:52.410;adat_kiall_hat;2251799814093407;gepjarmu_kormanyablak;
2024.11.14 07:57:52.444;gepjarmu_kiallito;2251799814093465;gepjarmu_kiallito;
2024.11.14 07:57:52.447;okm_kiall;2251799814093465;gepjarmu_kiallito;
2024.11.14 07:57:52.451;okm_kuld;2251799814093465;gepjarmu_kiallito;
2024.11.14 07:57:52.498;folyamat_vege_ugyf;2251799814093320;gepjarmu_ugyfel;
2024.11.14 07:57:52.517;gepjarmu_ugyfel;2251799814093482;gepjarmu_ugyfel;
2024.11.14 07:57:52.518;StartEvent_1;2251799814093482;gepjarmu_ugyfel;
2024.11.14 07:57:52.520;igeny_oka;2251799814093482;gepjarmu_ugyfel;
2024.11.14 07:57:52.547;kerelem_benyujt;2251799814093482;gepjarmu_ugyfel;
2024.11.14 07:57:52.563;gepjarmu_kormanyablak;2251799814093503;gepjarmu_kormanyablak;
2024.11.14 07:57:52.569;szemelyazon_ell;2251799814093503;gepjarmu_kormanyablak;
2024.11.14 07:57:52.597;dok_ell;2251799814093503;gepjarmu_kormanyablak;
2024.11.14 07:57:52.637;Activity_0oe5ni8;2251799814093503;gepjarmu_kormanyablak;
2024.11.14 07:57:52.638;uzemben_start;2251799814093503;gepjarmu_kormanyablak;
2024.11.14 07:57:52.640;fel_biz_ell;2251799814093503;gepjarmu_kormanyablak;
2024.11.14 07:57:52.674;ill_fiz_ell;2251799814093503;gepjarmu_kormanyablak;
2024.11.14 07:57:52.708;jog_bej_ell;2251799814093503;gepjarmu_kormanyablak;
2024.11.14 07:57:52.752;uzemben_vege;2251799814093503;gepjarmu_kormanyablak;
2024.11.14 07:57:52.798;gepjarmu_kormanyablak;2251799814093581;gepjarmu_kormanyablak;
2024.11.14 07:57:52.807;eredm_kiert;2251799814093581;gepjarmu_kormanyablak;
2024.11.14 07:57:52.835;ell_sik_kuld;2251799814093581;gepjarmu_kormanyablak;
2024.11.14 07:57:52.880;okm_atvetel;2251799814093482;gepjarmu_ugyfel;
2024.11.14 07:57:52.898;db_friss;2251799814093581;gepjarmu_kormanyablak;
2024.11.14 07:57:52.900;adat_kiall_hat;2251799814093581;gepjarmu_kormanyablak;
2024.11.14 07:57:52.919;gepjarmu_kiallito;2251799814093643;gepjarmu_kiallito;
2024.11.14 07:57:52.921;okm_kiall;2251799814093643;gepjarmu_kiallito;
2024.11.14 07:57:52.922;okm_kuld;2251799814093643;gepjarmu_kiallito;
2024.11.14 07:57:52.959;folyamat_vege_ugyf;2251799814093482;gepjarmu_ugyfel;
2024.11.14 07:57:52.982;gepjarmu_ugyfel;2251799814093658;gepjarmu_ugyfel;
2024.11.14 07:57:52.983;StartEvent_1;2251799814093658;gepjarmu_ugyfel;
2024.11.14 07:57:52.986;igeny_oka;2251799814093658;gepjarmu_ugyfel;
2024.11.14 07:57:53.015;kerelem_benyujt;2251799814093658;gepjarmu_ugyfel;
2024.11.14 07:57:53.038;gepjarmu_kormanyablak;2251799814093681;gepjarmu_kormanyablak;
2024.11.14 07:57:53.049;szemelyazon_ell;2251799814093681;gepjarmu_kormanyablak;
2024.11.14 07:57:53.091;dok_ell;2251799814093681;gepjarmu_kormanyablak;
2024.11.14 07:57:53.131;Activity_05su8v8;2251799814093681;gepjarmu_kormanyablak;
2024.11.14 07:57:53.132;gepj_atir_start;2251799814093681;gepjarmu_kormanyablak;
2024.11.14 07:57:53.135;advetl_ell;2251799814093681;gepjarmu_kormanyablak;
2024.11.14 07:57:53.184;kot_biz_ell;2251799814093681;gepjarmu_kormanyablak;
2024.11.14 07:57:53.260;ered_vizs_ell;2251799814093681;gepjarmu_kormanyablak;
2024.11.14 07:57:53.347;trozskonyv_ell_gepj;2251799814093681;gepjarmu_kormanyablak;
2024.11.14 07:57:53.380;forg_eng_ell_gepj;2251799814093681;gepjarmu_kormanyablak;
2024.11.14 07:57:53.414;atir_kolt_ell;2251799814093681;gepjarmu_kormanyablak;
2024.11.14 07:57:53.435;gepj_atir_vege;2251799814093681;gepjarmu_kormanyablak;
2024.11.14 07:57:53.461;gepjarmu_kormanyablak;2251799814093799;gepjarmu_kormanyablak;
2024.11.14 07:57:53.471;eredm_kiert;2251799814093799;gepjarmu_kormanyablak;
2024.11.14 07:57:53.497;ell_sik_kuld;2251799814093799;gepjarmu_kormanyablak;
2024.11.14 07:57:53.546;okm_atvetel;2251799814093658;gepjarmu_ugyfel;
2024.11.14 07:57:53.564;db_friss;2251799814093799;gepjarmu_kormanyablak;
2024.11.14 07:57:53.565;adat_kiall_hat;2251799814093799;gepjarmu_kormanyablak;
2024.11.14 07:57:53.606;gepjarmu_kiallito;2251799814093867;gepjarmu_kiallito;
2024.11.14 07:57:53.609;okm_kiall;2251799814093867;gepjarmu_kiallito;
2024.11.14 07:57:53.611;okm_kuld;2251799814093867;gepjarmu_kiallito;
2024.11.14 07:57:53.639;folyamat_vege_ugyf;2251799814093658;gepjarmu_ugyfel;
2024.11.14 07:57:53.668;gepjarmu_ugyfel;2251799814093884;gepjarmu_ugyfel;
2024.11.14 07:57:53.669;StartEvent_1;2251799814093884;gepjarmu_ugyfel;
2024.11.14 07:57:53.671;igeny_oka;2251799814093884;gepjarmu_ugyfel;
2024.11.14 07:57:53.698;kerelem_benyujt;2251799814093884;gepjarmu_ugyfel;
2024.11.14 07:57:53.719;gepjarmu_kormanyablak;2251799814093905;gepjarmu_kormanyablak;
2024.11.14 07:57:53.727;szemelyazon_ell;2251799814093905;gepjarmu_kormanyablak;
2024.11.14 07:57:53.761;dok_ell;2251799814093905;gepjarmu_kormanyablak;
2024.11.14 07:57:53.785;Activity_1b1znvc;2251799814093905;gepjarmu_kormanyablak;
2024.11.14 07:57:53.785;rendsz_start;2251799814093905;gepjarmu_kormanyablak;
2024.11.14 07:57:53.787;forg_eng_ell_rendsz;2251799814093905;gepjarmu_kormanyablak;
2024.11.14 07:57:53.810;szolg_dij_ell;2251799814093905;gepjarmu_kormanyablak;
2024.11.14 07:57:53.840;rendsz_vege;2251799814093905;gepjarmu_kormanyablak;
2024.11.14 07:57:53.860;gepjarmu_kormanyablak;2251799814093976;gepjarmu_kormanyablak;
2024.11.14 07:57:53.866;eredm_kiert;2251799814093976;gepjarmu_kormanyablak;
2024.11.14 07:57:53.892;ugyf_ert_hianypotl;2251799814093976;gepjarmu_kormanyablak;
2024.11.14 07:57:53.919;hianypotl_atad;2251799814093884;gepjarmu_ugyfel;
2024.11.14 07:57:53.933;hianypotl_atvet;2251799814093976;gepjarmu_kormanyablak;
2024.11.14 07:57:53.943;hianypotl_sik_ell;2251799814093976;gepjarmu_kormanyablak;
2024.11.14 07:57:53.962;ert_hianypot_atvet;2251799814093884;gepjarmu_ugyfel;
2024.11.14 07:57:53.979;db_friss;2251799814093976;gepjarmu_kormanyablak;
2024.11.14 07:57:53.981;adat_kiall_hat;2251799814093976;gepjarmu_kormanyablak;
2024.11.14 07:57:54.000;okm_atvetel;2251799814093884;gepjarmu_ugyfel;
2024.11.14 07:57:54.015;gepjarmu_kiallito;2251799814094065;gepjarmu_kiallito;
2024.11.14 07:57:54.020;okm_kiall;2251799814094065;gepjarmu_kiallito;
2024.11.14 07:57:54.021;okm_kuld;2251799814094065;gepjarmu_kiallito;
2024.11.14 07:57:54.070;folyamat_vege_ugyf;2251799814093884;gepjarmu_ugyfel;
2024.11.14 07:57:54.090;gepjarmu_ugyfel;2251799814094083;gepjarmu_ugyfel;
2024.11.14 07:57:54.091;StartEvent_1;2251799814094083;gepjarmu_ugyfel;
2024.11.14 07:57:54.092;igeny_oka;2251799814094083;gepjarmu_ugyfel;
2024.11.14 07:57:54.128;kerelem_benyujt;2251799814094083;gepjarmu_ugyfel;
2024.11.14 07:57:54.150;gepjarmu_kormanyablak;2251799814094107;gepjarmu_kormanyablak;
2024.11.14 07:57:54.157;szemelyazon_ell;2251799814094107;gepjarmu_kormanyablak;
2024.11.14 07:57:54.186;dok_ell;2251799814094107;gepjarmu_kormanyablak;
2024.11.14 07:57:54.223;Activity_1b1znvc;2251799814094107;gepjarmu_kormanyablak;
2024.11.14 07:57:54.224;rendsz_start;2251799814094107;gepjarmu_kormanyablak;
2024.11.14 07:57:54.225;forg_eng_ell_rendsz;2251799814094107;gepjarmu_kormanyablak;
2024.11.14 07:57:54.259;szolg_dij_ell;2251799814094107;gepjarmu_kormanyablak;
2024.11.14 07:57:54.288;rendsz_vege;2251799814094107;gepjarmu_kormanyablak;
2024.11.14 07:57:54.306;gepjarmu_kormanyablak;2251799814094182;gepjarmu_kormanyablak;
2024.11.14 07:57:54.314;eredm_kiert;2251799814094182;gepjarmu_kormanyablak;
2024.11.14 07:57:54.339;ugyf_ert_hianypotl;2251799814094182;gepjarmu_kormanyablak;
2024.11.14 07:57:54.366;hianypotl_atad;2251799814094083;gepjarmu_ugyfel;
2024.11.14 07:57:54.379;hianypotl_atvet;2251799814094182;gepjarmu_kormanyablak;
2024.11.14 07:57:54.389;hianypotl_sik_ell;2251799814094182;gepjarmu_kormanyablak;
2024.11.14 07:57:54.403;ert_hianypot_atvet;2251799814094083;gepjarmu_ugyfel;
2024.11.14 07:57:54.419;kerelem_elutasitas;2251799814094182;gepjarmu_kormanyablak;
2024.11.14 07:57:54.430;hat_elut;2251799814094083;gepjarmu_ugyfel;
2024.11.14 07:57:54.446;folyamat_vege_ugyf;2251799814094083;gepjarmu_ugyfel;
2024.11.14 07:57:54.464;gepjarmu_ugyfel;2251799814094275;gepjarmu_ugyfel;
2024.11.14 07:57:54.465;StartEvent_1;2251799814094275;gepjarmu_ugyfel;
2024.11.14 07:57:54.467;igeny_oka;2251799814094275;gepjarmu_ugyfel;
2024.11.14 07:57:54.491;kerelem_benyujt;2251799814094275;gepjarmu_ugyfel;
2024.11.14 07:57:54.510;gepjarmu_kormanyablak;2251799814094296;gepjarmu_kormanyablak;
2024.11.14 07:57:54.515;szemelyazon_ell;2251799814094296;gepjarmu_kormanyablak;
2024.11.14 07:57:54.547;dok_ell;2251799814094296;gepjarmu_kormanyablak;
