timestamp;element_id;process_instance_key;bpmn_process_id;
2024.11.24 16:16:33.531;client_process;2251799814322164;client_process;
2024.11.24 16:16:33.547;ugyfel_start;2251799814322164;client_process;
2024.11.24 16:16:33.765;kerelem_beadasa;2251799814322164;client_process;
2024.11.24 16:16:34.130;main_process;2251799814322175;main_process;
2024.11.24 16:16:34.152;kerelmezo_szemelyazon_ell;2251799814322175;main_process;
2024.11.24 16:16:34.223;azonosito_ellenorzes_eredmeny;2251799814322164;client_process;
2024.11.24 16:16:34.505;azonositok_lakcim_ell;2251799814322175;main_process;
2024.11.24 16:16:34.763;formai_ell;2251799814322175;main_process;
2024.11.24 16:16:35.017;tartalmi_ell;2251799814322175;main_process;
2024.11.24 16:16:35.263;ugyfel_ert;2251799814322175;main_process;
2024.11.24 16:16:35.498;arc_ujjlenyomat_alairas_ell;2251799814322175;main_process;
2024.11.24 16:16:35.500;szem_megj_kormablak;2251799814322175;main_process;
2024.11.24 16:16:35.508;fenykep_keszites;2251799814322175;main_process;
2024.11.24 16:16:35.512;fenykep_ell;2251799814322175;main_process;
2024.11.24 16:16:35.787;ujjlenyomat_felv;2251799814322175;main_process;
2024.11.24 16:16:36.052;alairas_keszites;2251799814322175;main_process;
2024.11.24 16:16:36.055;alairas_ell;2251799814322175;main_process;
2024.11.24 16:16:36.391;kerelem_nyomt;2251799814322175;main_process;
2024.11.24 16:16:36.397;kerelem_kesz;2251799814322175;main_process;
2024.11.24 16:16:36.441;igazolvany_kiallitas;2251799814322175;main_process;
2024.11.24 16:16:36.481;eSigm_ker_rog;2251799814322175;main_process;
2024.11.24 16:16:36.487;igenylolap_alair;2251799814322175;main_process;
2024.11.24 16:16:36.496;kerelem_tovabbitas;2251799814322175;main_process;
2024.11.24 16:16:36.786;issuer_process;2251799814322345;issuer_process;
2024.11.24 16:16:36.792;igazolvany_kiallit;2251799814322345;issuer_process;
2024.11.24 16:16:36.801;kormablak_postazas;2251799814322345;issuer_process;
2024.11.24 16:16:36.841;regi_ig_atvetel_megsemmisit;2251799814322175;main_process;
2024.11.24 16:16:36.860;igazolvany_berkezes;2251799814322175;main_process;
2024.11.24 16:16:37.254;ugyfel_ertesites;2251799814322345;issuer_process;
2024.11.24 16:16:37.266;uj_igazolvany_atadas;2251799814322175;main_process;
2024.11.24 16:16:37.271;regi_igazolvany_atvetel_megsemmisit;2251799814322175;main_process;
2024.11.24 16:16:37.277;folyamat_lezar;2251799814322175;main_process;
2024.11.24 16:16:37.529;eljaras_vege;2251799814322345;issuer_process;
2024.11.24 16:16:37.540;okmir_atvetel;2251799814322164;client_process;
2024.11.24 16:16:37.542;ugyfel_vege;2251799814322164;client_process;
